,period_open,period_close,shorts_count,long_value,short_value,long_exposure,pnl,capital_used,short_exposure,orders,transactions,returns,positions,gross_leverage,starting_exposure,net_leverage,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,ASSETME,CORR,algo_volatility,benchmark_period_return,benchmark_volatility,algorithm_period_return,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label
2017-05-05 20:00:00+00:00,2017-05-05 13:31:00+00:00,2017-05-05 20:00:00+00:00,0,0.0,0.0,0.0,382.04475000000184,9245.84475,0.0,"[{'id': '61e6a758076f4ddf8c21d466c003ec71', 'dt': Timestamp('2017-05-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-05-04 20:00:00+0000', tz='UTC'), 'amount': -30, 'filled': -30, 'commission': 0.03, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -30, 'dt': Timestamp('2017-05-05 20:00:00+0000', tz='UTC'), 'price': 308.195825, 'order_id': '61e6a758076f4ddf8c21d466c003ec71', 'sid': Equity(2862 [TSLA]), 'commission': None}]",0.05610320271108726,[],0.0,8863.8,0.0,0.0,8863.8,0.0,-2054.121915000026,7191.722834999975,7191.722834999975,0,308.35,-0.027828257233023485,0.6416243507656784,0.0,0.0,6.191722834999988,,,0.8892732849575892,1.5301356764105372,-0.5403653107416853,6.148855312348518,0.0,0.0,1344,2017-05
2017-05-08 20:00:00+00:00,2017-05-08 13:31:00+00:00,2017-05-08 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,7191.722834999975,7191.722834999975,7191.722834999975,0,307.0,-0.6934763840015268,0.6413863556026852,0.0,0.0,6.191722834999988,,,0.8889418468850476,1.5295667469703789,-0.5403653107416853,6.148855312348518,0.0,0.0,1345,2017-05
2017-05-09 20:00:00+00:00,2017-05-09 13:31:00+00:00,2017-05-09 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,7191.722834999975,7191.722834999975,7191.722834999975,0,321.359,0.33626241875976765,0.6411486250764994,0.0,0.0,6.191722834999988,,,0.8886107791248897,1.5289984516704473,-0.5403653107416853,6.148855312348518,0.0,0.0,1346,2017-05
2017-05-10 20:00:00+00:00,2017-05-10 13:31:00+00:00,2017-05-10 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,7191.722834999975,7191.722834999975,7191.722834999975,0,325.22,0.5978562702384826,0.6409111586970578,0.0,0.0,6.191722834999988,,,0.8882800809880457,1.5284307893335742,-0.5403653107416853,6.148855312348518,0.0,0.0,1347,2017-05
2017-05-11 20:00:00+00:00,2017-05-11 13:31:00+00:00,2017-05-11 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,7191.722834999975,7191.722834999975,7191.722834999975,0,323.1,0.7090346776838636,0.6406739559755681,0.0,0.0,6.191722834999988,,,0.8879497517872372,1.5278637587856485,-0.5403653107416853,6.148855312348518,0.0,0.0,1348,2017-05
2017-05-12 20:00:00+00:00,2017-05-12 13:31:00+00:00,2017-05-12 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'id': '87b1488b51a24f93bc72ab0ad0ffa4f2', 'dt': Timestamp('2017-05-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-05-12 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,7191.722834999975,7191.722834999975,7191.722834999975,0,324.81,-0.9600395999422244,0.6404370164244949,0.0,0.0,6.191722834999988,,,0.8876197908369862,1.527297358855606,-0.5403653107416853,6.148855312348518,0.0,0.0,1349,2017-05
2017-05-15 20:00:00+00:00,2017-05-15 13:31:00+00:00,2017-05-15 20:00:00+00:00,0,3158.8,0.0,3158.8,-1.5893999999998414,-3160.3894,0.0,"[{'id': '87b1488b51a24f93bc72ab0ad0ffa4f2', 'dt': Timestamp('2017-05-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-05-12 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 10, 'commission': 0.01, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 10, 'dt': Timestamp('2017-05-15 20:00:00+0000', tz='UTC'), 'price': 316.03794, 'order_id': '87b1488b51a24f93bc72ab0ad0ffa4f2', 'sid': Equity(2862 [TSLA]), 'commission': None}]",-0.00022100406765745984,"[{'sid': Equity(2862 [TSLA]), 'amount': 10, 'cost_basis': 316.03894, 'last_sale_price': 315.88}]",0.4393242529580414,0.0,0.4393242529580414,3158.8,0.0,3158.8,7191.722834999975,4031.333434999975,7190.133434999975,1,315.88,-0.49830574345765793,0.6402004920412797,0.0,0.0,6.1901334349999875,,,0.8872255467848598,1.5266206593973912,-0.5403653107416853,6.148855312348518,0.0,0.0,1350,2017-05
2017-05-16 20:00:00+00:00,2017-05-16 13:31:00+00:00,2017-05-16 20:00:00+00:00,0,3170.1,0.0,3170.1,11.300000000000182,0.0,0.0,[],[],0.0015715980937147656,"[{'sid': Equity(2862 [TSLA]), 'amount': 10, 'cost_basis': 316.03894, 'last_sale_price': 317.01}]",0.44020402724169744,3158.8,0.44020402724169744,3170.1,3158.8,3170.1,4031.333434999975,4031.333434999975,7201.433434999975,1,317.01,0.2238486665059588,0.6399634046817767,0.0,0.0,6.201433434999989,,,0.8873553461281944,1.5268437439957223,-0.5403653107416853,6.148855312348518,0.0,0.0,1351,2017-05
2017-05-17 20:00:00+00:00,2017-05-17 13:31:00+00:00,2017-05-17 20:00:00+00:00,0,3061.1000000000004,0.0,3061.1000000000004,-109.0,0.0,0.0,[],[],-0.015135875514761366,"[{'sid': Equity(2862 [TSLA]), 'amount': 10, 'cost_basis': 316.03894, 'last_sale_price': 306.11}]",0.4316008078262649,3170.1,0.4316008078262649,3061.1000000000004,3170.1,3061.1000000000004,4031.333434999975,4031.333434999975,7092.433434999975,1,306.11,0.3076595971658216,0.639770563325781,0.0,0.0,6.092433434999989,,,0.882556608713604,1.5184563409834289,-0.5403653107416853,6.148855312348518,0.0,0.0,1352,2017-05
2017-05-18 20:00:00+00:00,2017-05-18 13:31:00+00:00,2017-05-18 20:00:00+00:00,0,3130.6,0.0,3130.6,69.5,0.0,0.0,[],[],0.009799175506819635,"[{'sid': Equity(2862 [TSLA]), 'amount': 10, 'cost_basis': 316.03894, 'last_sale_price': 313.06}]",0.4371166010425243,3061.1000000000004,0.4371166010425243,3130.6,3061.1000000000004,3130.6,4031.333434999975,4031.333434999975,7161.933434999975,1,313.06,-0.24933499681579102,0.6395422372872434,0.0,0.0,6.161933434999989,,,0.8850729623204378,1.5228051701722858,-0.5403653107416853,6.148855312348518,0.0,0.0,1353,2017-05
2017-05-19 20:00:00+00:00,2017-05-19 13:31:00+00:00,2017-05-19 20:00:00+00:00,0,3108.2999999999997,0.0,3108.2999999999997,-22.30000000000109,0.0,0.0,"[{'id': '8e77ba51f8f14185967c8466de3da203', 'dt': Timestamp('2017-05-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-05-19 20:00:00+0000', tz='UTC'), 'amount': -10, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],-0.0031136843426975425,"[{'sid': Equity(2862 [TSLA]), 'amount': 10, 'cost_basis': 316.03894, 'last_sale_price': 310.83}]",0.4353584855998998,3130.6,0.4353584855998998,3108.2999999999997,3130.6,3108.2999999999997,4031.333434999975,4031.333434999975,7139.633434999974,1,310.83,-0.9353465652518486,0.6393100330030862,0.0,0.0,6.139633434999988,,,0.883834067864583,1.52067319479151,-0.5403653107416853,6.148855312348518,0.0,0.0,1354,2017-05
2017-05-22 20:00:00+00:00,2017-05-22 13:31:00+00:00,2017-05-22 20:00:00+00:00,0,0.0,0.0,0.0,-6.36174999999912,3101.93825,0.0,"[{'id': '8e77ba51f8f14185967c8466de3da203', 'dt': Timestamp('2017-05-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-05-19 20:00:00+0000', tz='UTC'), 'amount': -10, 'filled': -10, 'commission': 0.01, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -10, 'dt': Timestamp('2017-05-22 20:00:00+0000', tz='UTC'), 'price': 310.19482500000004, 'order_id': '8e77ba51f8f14185967c8466de3da203', 'sid': Equity(2862 [TSLA]), 'commission': None}]",-0.0008910471465961578,[],0.0,3108.2999999999997,0.0,0.0,3108.2999999999997,0.0,4031.333434999975,7133.271684999975,7133.271684999975,0,310.35,-0.8840400176561051,0.6390753359033887,0.0,0.0,6.133271684999989,,,0.8832468313364252,1.5196649991390752,-0.5403653107416853,6.148855312348518,0.0,0.0,1355,2017-05
2017-05-23 20:00:00+00:00,2017-05-23 13:31:00+00:00,2017-05-23 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,7133.271684999975,7133.271684999975,7133.271684999975,0,303.86,0.6831164197850503,0.6388402009908386,0.0,0.0,6.133271684999989,,,0.8829203221358299,1.519104547340874,-0.5403653107416853,6.148855312348518,0.0,0.0,1356,2017-05
2017-05-24 20:00:00+00:00,2017-05-24 13:31:00+00:00,2017-05-24 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,7133.271684999975,7133.271684999975,7133.271684999975,0,310.22,-0.42990648971816564,0.6386053254244132,0.0,0.0,6.133271684999989,,,0.882594174769781,1.5185447151687979,-0.5403653107416853,6.148855312348518,0.0,0.0,1357,2017-05
2017-05-25 20:00:00+00:00,2017-05-25 13:31:00+00:00,2017-05-25 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,7133.271684999975,7133.271684999975,7133.271684999975,0,316.83,-0.006392744627187252,0.6383707087276873,0.0,0.0,6.133271684999989,,,0.882268388570508,1.5179855014819403,-0.5403653107416853,6.148855312348518,0.0,0.0,1358,2017-05
2017-05-26 20:00:00+00:00,2017-05-26 13:31:00+00:00,2017-05-26 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'id': 'ebb5a2ae4bb1437fa7bc3ccd4827ed06', 'dt': Timestamp('2017-05-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-05-26 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,7133.271684999975,7133.271684999975,7133.271684999975,0,325.14,0.9985119114102587,0.6381363504255066,0.0,0.0,6.133271684999989,,,0.8819429628719013,1.5174269051423337,-0.5403653107416853,6.148855312348518,0.0,0.0,1359,2017-05
2017-05-30 20:00:00+00:00,2017-05-30 13:31:00+00:00,2017-05-30 20:00:00+00:00,0,3351.0,0.0,3351.0,-1.685500000000502,-3352.6855000000005,0.0,"[{'id': 'ebb5a2ae4bb1437fa7bc3ccd4827ed06', 'dt': Timestamp('2017-05-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-05-26 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 10, 'commission': 0.01, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '61508d6fef33422397fa1760ec6a7285', 'dt': Timestamp('2017-05-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-05-30 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': 10, 'dt': Timestamp('2017-05-30 20:00:00+0000', tz='UTC'), 'price': 335.26755, 'order_id': 'ebb5a2ae4bb1437fa7bc3ccd4827ed06', 'sid': Equity(2862 [TSLA]), 'commission': None}]",-0.00023628708879053217,"[{'sid': Equity(2862 [TSLA]), 'amount': 10, 'cost_basis': 335.26855000000006, 'last_sale_price': 335.1}]",0.4698814419502121,0.0,0.4698814419502121,3351.0,0.0,3351.0,7133.271684999975,3780.5861849999746,7131.586184999975,1,335.1,0.9999075927227282,0.6379024114381708,0.0,0.0,6.131586184999988,,,0.8815490386781277,1.5167507773887214,-0.5403653107416853,6.148855312348518,0.0,0.0,1360,2017-05
2017-05-31 20:00:00+00:00,2017-05-31 13:31:00+00:00,2017-05-31 20:00:00+00:00,0,6820.2,0.0,6820.2,57.38494999999966,-3411.81505,0.0,"[{'id': '61508d6fef33422397fa1760ec6a7285', 'dt': Timestamp('2017-05-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-05-30 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 10, 'commission': 0.01, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '08a1f9705b0d402f868afe90880db053', 'dt': Timestamp('2017-05-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-05-31 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': 10, 'dt': Timestamp('2017-05-31 20:00:00+0000', tz='UTC'), 'price': 341.180505, 'order_id': '61508d6fef33422397fa1760ec6a7285', 'sid': Equity(2862 [TSLA]), 'commission': None}]",0.008046589988731867,"[{'sid': Equity(2862 [TSLA]), 'amount': 20, 'cost_basis': 338.2250275, 'last_sale_price': 341.01}]",0.9487032110610949,3351.0,0.9487032110610949,6820.2,3351.0,6820.2,3780.5861849999746,368.7711349999747,7188.971134999974,1,341.01,0.9803869619439216,0.6376727547453827,0.0,0.0,6.188971134999988,,,0.8835550217920966,1.5202134682465935,-0.5403653107416853,6.148855312348518,0.0,0.0,1361,2017-05
2017-06-01 20:00:00+00:00,2017-06-01 13:31:00+00:00,2017-06-01 20:00:00+00:00,0,10211.1,0.0,10211.1,-14.511849999999868,-3405.4118500000004,0.0,"[{'id': '08a1f9705b0d402f868afe90880db053', 'dt': Timestamp('2017-06-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-05-31 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 10, 'commission': 0.01, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0821a84c55e644eea2bc4a809726ded1', 'dt': Timestamp('2017-06-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-06-01 20:00:00+0000', tz='UTC'), 'amount': -30, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': 10, 'dt': Timestamp('2017-06-01 20:00:00+0000', tz='UTC'), 'price': 340.540185, 'order_id': '08a1f9705b0d402f868afe90880db053', 'sid': Equity(2862 [TSLA]), 'commission': None}]",-0.002018626828162895,"[{'sid': Equity(2862 [TSLA]), 'amount': 30, 'cost_basis': 338.99708000000004, 'last_sale_price': 340.37}]",1.4232570838263578,6820.2,1.4232570838263578,10211.1,6820.2,10211.1,368.7711349999747,-3036.640715000026,7174.459284999974,1,340.37,0.8887704397221037,0.6374410722833244,0.0,0.0,6.174459284999988,,,0.8826412800194038,1.5186429939569206,-0.5403653107416853,6.148855312348518,0.0,0.0,1362,2017-06
2017-06-02 20:00:00+00:00,2017-06-02 13:31:00+00:00,2017-06-02 20:00:00+00:00,0,0.0,0.0,0.0,-20.727749999999105,10190.37225,0.0,"[{'id': '0821a84c55e644eea2bc4a809726ded1', 'dt': Timestamp('2017-06-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-06-01 20:00:00+0000', tz='UTC'), 'amount': -30, 'filled': -30, 'commission': 0.03, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -30, 'dt': Timestamp('2017-06-02 20:00:00+0000', tz='UTC'), 'price': 339.68007500000004, 'order_id': '0821a84c55e644eea2bc4a809726ded1', 'sid': Equity(2862 [TSLA]), 'commission': None}]",-0.0028891027430227867,[],0.0,10211.1,0.0,0.0,10211.1,0.0,-3036.640715000026,7153.731534999975,7153.731534999975,0,339.85,-0.8457793435234191,0.6372108257943476,0.0,0.0,6.153731534999989,,,0.8814741314637694,1.516634954292413,-0.5403653107416853,6.148855312348518,0.0,0.0,1363,2017-06
2017-06-05 20:00:00+00:00,2017-06-05 13:31:00+00:00,2017-06-05 20:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'id': '8234d9e80695415cb694b1435220ca89', 'dt': Timestamp('2017-06-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-06-05 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,7153.731534999975,7153.731534999975,7153.731534999975,0,347.32,-0.798719471497481,0.6369777503206664,0.0,0.0,6.153731534999989,,,0.8811501917061324,1.5160789011282447,-0.5403653107416853,6.148855312348518,0.0,0.0,1364,2017-06
2017-06-06 20:00:00+00:00,2017-06-06 13:31:00+00:00,2017-06-06 20:00:00+00:00,0,3528.5,0.0,3528.5,-1.774250000000393,-3530.2742500000004,0.0,"[{'id': '8234d9e80695415cb694b1435220ca89', 'dt': Timestamp('2017-06-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-06-05 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 10, 'commission': 0.01, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '33c680f2e0f1458f98672ce2e44ebeb2', 'dt': Timestamp('2017-06-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-06-06 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': 10, 'dt': Timestamp('2017-06-06 20:00:00+0000', tz='UTC'), 'price': 353.026425, 'order_id': '8234d9e80695415cb694b1435220ca89', 'sid': Equity(2862 [TSLA]), 'commission': None}]",-0.00024801741459257176,"[{'sid': Equity(2862 [TSLA]), 'amount': 10, 'cost_basis': 353.02742500000005, 'last_sale_price': 352.85}]",0.493361447697742,0.0,0.493361447697742,3528.5,0.0,3528.5,7153.731534999975,3623.457284999975,7151.957284999975,1,352.85,0.7826257814481126,0.6367450994956372,0.0,0.0,6.151957284999988,,,0.8807544657375412,1.5153996714837048,-0.5403653107416853,6.148855312348518,0.0,0.0,1365,2017-06
2017-06-07 20:00:00+00:00,2017-06-07 13:31:00+00:00,2017-06-07 20:00:00+00:00,0,7193.000000000001,0.0,7193.000000000001,66.19175000000087,-3598.30825,0.0,"[{'id': '33c680f2e0f1458f98672ce2e44ebeb2', 'dt': Timestamp('2017-06-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-06-06 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 10, 'commission': 0.01, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7267c96a25ee4ab0a7a26b6f27ac1c53', 'dt': Timestamp('2017-06-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-06-07 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': 10, 'dt': Timestamp('2017-06-07 20:00:00+0000', tz='UTC'), 'price': 359.829825, 'order_id': '33c680f2e0f1458f98672ce2e44ebeb2', 'sid': Equity(2862 [TSLA]), 'commission': None}]",0.009255053877184949,"[{'sid': Equity(2862 [TSLA]), 'amount': 20, 'cost_basis': 356.429125, 'last_sale_price': 359.65000000000003}]",0.9965158609391369,3528.5,0.9965158609391369,7193.000000000001,3528.5,7193.000000000001,3623.457284999975,25.149034999974663,7218.149034999976,1,359.65000000000003,0.9894561750954187,0.6365189777600343,0.0,0.0,6.218149034999989,,,0.8831047157403404,1.5194601274989419,-0.5403653107416853,6.148855312348518,0.0,0.0,1366,2017-06
2017-06-08 20:00:00+00:00,2017-06-08 13:31:00+00:00,2017-06-08 20:00:00+00:00,0,11100.0,0.0,11100.0,205.1399999999985,-3701.8600000000006,0.0,"[{'id': '7267c96a25ee4ab0a7a26b6f27ac1c53', 'dt': Timestamp('2017-06-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-06-07 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 10, 'commission': 0.01, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '399fbdc2babd4120a8144d175358b334', 'dt': Timestamp('2017-06-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-06-08 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': 10, 'dt': Timestamp('2017-06-08 20:00:00+0000', tz='UTC'), 'price': 370.185, 'order_id': '7267c96a25ee4ab0a7a26b6f27ac1c53', 'sid': Equity(2862 [TSLA]), 'commission': None}]",0.028420028321013868,"[{'sid': Equity(2862 [TSLA]), 'amount': 30, 'cost_basis': 361.01475000000005, 'last_sale_price': 370.0}]",1.4952940600406028,7193.000000000001,1.4952940600406028,11100.0,7193.000000000001,11100.0,25.149034999974663,-3676.7109650000257,7423.289034999974,1,370.0,0.9982275366586686,0.6363852985946493,0.0,0.0,6.423289034999987,,,0.89087665673344,1.533071368778323,-0.5403653107416853,6.148855312348518,0.0,0.0,1367,2017-06
2017-06-09 20:00:00+00:00,2017-06-09 13:31:00+00:00,2017-06-09 20:00:00+00:00,0,14292.8,0.0,14292.8,-382.1966000000011,-3574.9965999999995,0.0,"[{'id': '399fbdc2babd4120a8144d175358b334', 'dt': Timestamp('2017-06-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-06-08 20:00:00+0000', tz='UTC'), 'amount': 10, 'filled': 10, 'commission': 0.01, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 10, 'dt': Timestamp('2017-06-09 20:00:00+0000', tz='UTC'), 'price': 357.49866, 'order_id': '399fbdc2babd4120a8144d175358b334', 'sid': Equity(2862 [TSLA]), 'commission': None}]",-0.05148615367096543,"[{'sid': Equity(2862 [TSLA]), 'amount': 40, 'cost_basis': 360.1359775, 'last_sale_price': 357.32}]",2.029912280224177,11100.0,2.029912280224177,14292.8,11100.0,14292.8,-3676.7109650000257,-7251.707565000026,7041.092434999973,1,357.32,-0.28827037516970955,0.636570425043084,0.0,0.0,6.041092434999985,,,0.8750674920033914,1.5041699850881567,-0.5403653107416853,6.148855312348518,0.0,0.0,1368,2017-06
2017-06-12 20:00:00+00:00,2017-06-12 13:31:00+00:00,2017-06-12 20:00:00+00:00,0,14360.4,0.0,14360.4,67.60000000000036,0.0,0.0,[],[],0.009600782921691753,"[{'sid': Equity(2862 [TSLA]), 'amount': 40, 'cost_basis': 360.1359775, 'last_sale_price': 359.01}]",2.0201183454352183,14292.8,2.0201183454352183,14360.4,14292.8,14360.4,-7251.707565000026,-7251.707565000026,7108.692434999974,1,359.01,-0.4557061537786141,0.63634561739916,0.0,0.0,6.108692434999986,,,0.8775144298932087,1.5083943947190315,-0.5403653107416853,6.148855312348518,0.0,0.0,1369,2017-06
2017-06-13 20:00:00+00:00,2017-06-13 13:31:00+00:00,2017-06-13 20:00:00+00:00,0,15038.0,0.0,15038.0,677.6000000000004,0.0,0.0,[],[],0.09531992081466423,"[{'sid': Equity(2862 [TSLA]), 'amount': 40, 'cost_basis': 360.1359775, 'last_sale_price': 375.95}]",1.9313428214438815,14360.4,1.9313428214438815,15038.0,14360.4,15038.0,-7251.707565000026,-7251.707565000026,7786.292434999974,1,375.95,-0.46414218299197396,0.6373652232037001,0.0,0.0,6.786292434999987,,,0.9029801862103648,1.5552232109697373,-0.5403653107416853,6.148855312348518,0.0,0.0,1370,2017-06
2017-06-14 20:00:00+00:00,2017-06-14 13:31:00+00:00,2017-06-14 20:00:00+00:00,0,15226.400000000001,0.0,15226.400000000001,188.40000000000146,0.0,0.0,[],[],0.024196368370795973,"[{'sid': Equity(2862 [TSLA]), 'amount': 40, 'cost_basis': 360.1359775, 'last_sale_price': 380.66}]",1.9093400935656333,15038.0,1.9093400935656333,15226.400000000001,15038.0,15226.400000000001,-7251.707565000026,-7251.707565000026,7974.692434999975,1,380.66,0.7270670890256368,0.637201822840965,0.0,0.0,6.974692434999988,,,0.9095326355668125,1.5666785069778246,-0.5403653107416853,6.148855312348518,0.0,0.0,1371,2017-06
2017-06-15 20:00:00+00:00,2017-06-15 13:31:00+00:00,2017-06-15 20:00:00+00:00,0,15013.600000000002,0.0,15013.600000000002,-212.79999999999927,0.0,0.0,[],[],-0.02668441469492233,"[{'sid': Equity(2862 [TSLA]), 'amount': 40, 'cost_basis': 360.1359775, 'last_sale_price': 375.34000000000003}]",1.9342705565334273,15226.400000000001,1.9342705565334273,15013.600000000002,15226.400000000001,15013.600000000002,-7251.707565000026,-7251.707565000026,7761.892434999976,1,375.34000000000003,0.20876624371498992,0.6370905047761761,0.0,0.0,6.7618924349999885,,,0.9013353882741569,1.552111397984305,-0.5403653107416853,6.148855312348518,0.0,0.0,1372,2017-06
