,period_open,period_close,transactions,returns,positions,gross_leverage,starting_exposure,net_leverage,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,short_value,long_exposure,pnl,short_exposure,capital_used,orders,TSLA,algorithm_period_return,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,algo_volatility,benchmark_period_return,benchmark_volatility
2013-04-10 20:00:00+00:00,2013-04-10 13:31:00+00:00,2013-04-10 20:00:00+00:00,[],0.05971421916303932,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 41.86}]",1.7344001869472918,4050.0,1.7344001869472918,4186.0,4050.0,4186.0,-1772.4854999999998,-1772.4854999999998,2413.5145,1,0,4186.0,0.0,4186.0,136.0,0.0,0.0,[],41.86,1.4135145000000024,,,1.1791578814089714,1.919553683349184,-0.5871291528850296,4.499377609130635,0.0,0.0,318,2013-04,1.3469820888927506,0.0,0.0
2013-04-11 20:00:00+00:00,2013-04-11 13:31:00+00:00,2013-04-11 20:00:00+00:00,[],0.0716797019450266,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 43.59}]",1.685279552849984,4186.0,1.685279552849984,4359.0,4186.0,4359.0,-1772.4854999999998,-1772.4854999999998,2586.5145,1,0,4359.0,0.0,4359.0,173.0,0.0,0.0,[],43.59,1.5865145000000025,,,1.2182818801090038,1.9850842287719601,-0.5871291528850296,4.499377609130635,0.0,0.0,319,2013-04,1.346117248739777,0.0,0.0
2013-04-12 20:00:00+00:00,2013-04-12 13:31:00+00:00,2013-04-12 20:00:00+00:00,[],0.006185930912044002,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 43.75}]",1.6810665223959365,4359.0,1.6810665223959365,4375.0,4359.0,4375.0,-1772.4854999999998,-1772.4854999999998,2602.5145,1,0,4375.0,0.0,4375.0,16.0,0.0,0.0,[],43.75,1.6025145000000025,,,1.2200073278676566,1.9878859730106306,-0.5871291528850296,4.499377609130635,0.0,0.0,320,2013-04,1.3440057213110885,0.0,0.0
2013-04-15 20:00:00+00:00,2013-04-15 13:31:00+00:00,2013-04-15 20:00:00+00:00,[],-0.017290969944644075,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 43.300000000000004}]",1.6930500296283755,4375.0,1.6930500296283755,4330.0,4375.0,4330.0,-1772.4854999999998,-1772.4854999999998,2557.5145,1,0,4330.0,0.0,4330.0,-45.0,0.0,0.0,[],43.300000000000004,1.5575145000000021,,,1.2078467297393423,1.9679642851925225,-0.5871291528850296,4.499377609130635,0.0,0.0,321,2013-04,1.3420697176044747,0.0,0.0
2013-04-16 20:00:00+00:00,2013-04-16 13:31:00+00:00,2013-04-16 20:00:00+00:00,[],0.08954005930367148,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 45.59}]",1.6360941240391893,4330.0,1.6360941240391893,4559.0,4330.0,4559.0,-1772.4854999999998,-1772.4854999999998,2786.5145,1,0,4559.0,0.0,4559.0,229.0,0.0,0.0,[],45.59,1.7865145000000022,,,1.2563813985022403,2.050111592196874,-0.5871291528850296,4.499377609130635,0.0,0.0,322,2013-04,1.3419930794412793,0.0,0.0
2013-04-17 20:00:00+00:00,2013-04-17 13:31:00+00:00,2013-04-17 20:00:00+00:00,[],-0.005024197792618645,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 45.45}]",1.6393061244585014,4559.0,1.6393061244585014,4545.0,4559.0,4545.0,-1772.4854999999998,-1772.4854999999998,2772.5145,1,0,4545.0,0.0,4545.0,-14.0,0.0,0.0,[],45.45,1.7725145000000024,,,1.2514783287256654,2.0421321869448708,-0.5871291528850296,4.499377609130635,0.0,0.0,323,2013-04,1.3399475731321806,0.0,0.0
2013-04-18 20:00:00+00:00,2013-04-18 13:31:00+00:00,2013-04-18 20:00:00+00:00,[],0.05482387918981124,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 46.97}]",1.6060785473964994,4545.0,1.6060785473964994,4697.0,4545.0,4697.0,-1772.4854999999998,-1772.4854999999998,2924.5145,1,0,4697.0,0.0,4697.0,152.0,0.0,0.0,[],46.97,1.9245145000000026,,,1.2807781284778403,2.090986204435347,-0.5871291528850296,4.499377609130635,0.0,0.0,324,2013-04,1.3385460303789771,0.0,0.0
2013-04-19 20:00:00+00:00,2013-04-19 13:31:00+00:00,2013-04-19 20:00:00+00:00,[],0.029406590393037835,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 47.83}]",1.5887649768835193,4697.0,1.5887649768835193,4783.0,4697.0,4783.0,-1772.4854999999998,-1772.4854999999998,3010.5145,1,0,4783.0,0.0,4783.0,86.0,0.0,0.0,[],47.83,2.0105145000000024,,,1.295729406315385,2.1156200168051105,-0.5871291528850296,4.499377609130635,0.0,0.0,325,2013-04,1.3366269779400466,0.0,0.0
2013-04-22 20:00:00+00:00,2013-04-22 13:31:00+00:00,2013-04-22 20:00:00+00:00,[],0.07839191606617413,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 50.19}]",1.5459656810403895,4783.0,1.5459656810403895,5019.0,4783.0,5019.0,-1772.4854999999998,-1772.4854999999998,3246.5145,1,0,5019.0,0.0,5019.0,236.0,0.0,0.0,[],50.19,2.2465145000000026,,,1.3376687130241711,2.18650961675414,-0.5871291528850296,4.499377609130635,0.0,0.0,326,2013-04,1.336049574493575,0.0,0.0
2013-04-23 20:00:00+00:00,2013-04-23 13:31:00+00:00,2013-04-23 20:00:00+00:00,[],0.025257857311279608,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 51.01}]",1.532515481005115,5019.0,1.532515481005115,5101.0,5019.0,5101.0,-1772.4854999999998,-1772.4854999999998,3328.5145,1,0,5101.0,0.0,5101.0,82.0,0.0,0.0,[],51.01,2.328514500000003,,,1.3501228934739093,2.2070141123882165,-0.5871291528850296,4.499377609130635,0.0,0.0,327,2013-04,1.3340941600498017,0.0,0.0
2013-04-24 20:00:00+00:00,2013-04-24 13:31:00+00:00,2013-04-24 20:00:00+00:00,[],-0.01742519072697457,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 50.43}]",1.54195922384689,5101.0,1.54195922384689,5043.0,5101.0,5043.0,-1772.4854999999998,-1772.4854999999998,3270.5145,1,0,5043.0,0.0,5043.0,-58.0,0.0,0.0,[],50.43,2.2705145000000027,,,1.3378442440406733,2.186834035766613,-0.5871291528850296,4.499377609130635,0.0,0.0,328,2013-04,1.332226821438008,0.0,0.0
2013-04-25 20:00:00+00:00,2013-04-25 13:31:00+00:00,2013-04-25 20:00:00+00:00,[],0.048004679386072224,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 52.0}]",1.517134354938542,5043.0,1.517134354938542,5200.0,5043.0,5200.0,-1772.4854999999998,-1772.4854999999998,3427.5145,1,0,5200.0,0.0,5200.0,157.0,0.0,0.0,[],52.0,2.427514500000003,,,1.3629637680505897,2.2286917036031095,-0.5871291528850296,4.499377609130635,0.0,0.0,329,2013-04,1.3306767262147494,0.0,0.0
2013-04-26 20:00:00+00:00,2013-04-26 13:31:00+00:00,2013-04-26 20:00:00+00:00,[],-0.023340528537516003,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 51.2}]",1.5294930014492842,5200.0,1.5294930014492842,5120.0,5200.0,5120.0,-1772.4854999999998,-1772.4854999999998,3347.5145,1,0,5120.0,0.0,5120.0,-80.0,0.0,0.0,[],51.2,2.347514500000003,,,1.3472168383556773,2.202682889837359,-0.5871291528850296,4.499377609130635,0.0,0.0,330,2013-04,1.3289208429518369,0.0,0.0
2013-04-29 20:00:00+00:00,2013-04-29 13:31:00+00:00,2013-04-29 20:00:00+00:00,[],0.11172468409024061,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 54.94}]",1.4762806916377726,5120.0,1.4762806916377726,5494.0,5120.0,5494.0,-1772.4854999999998,-1772.4854999999998,3721.5145,1,0,5494.0,0.0,5494.0,374.0,0.0,0.0,[],54.94,2.721514500000003,,,1.4059666929061851,2.30416097020693,-0.5871291528850296,4.499377609130635,0.0,0.0,331,2013-04,1.3300421170188463,0.0,0.0
2013-04-30 20:00:00+00:00,2013-04-30 13:31:00+00:00,2013-04-30 20:00:00+00:00,[],-0.025527241664650258,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 53.99}]",1.4887573178047404,5494.0,1.4887573178047404,5399.0,5494.0,5399.0,-1772.4854999999998,-1772.4854999999998,3626.5145,1,0,5399.0,0.0,5399.0,-95.0,0.0,0.0,[],53.99,2.626514500000003,,,1.3889395764396943,2.2759204696683604,-0.5871291528850296,4.499377609130635,0.0,0.0,332,2013-04,1.3283416601289926,0.0,0.0
2013-05-01 20:00:00+00:00,2013-05-01 13:31:00+00:00,2013-05-01 20:00:00+00:00,[],-0.0195780273317534,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 53.28}]",1.4985173031919852,5399.0,1.4985173031919852,5328.0,5399.0,5328.0,-1772.4854999999998,-1772.4854999999998,3555.5145,1,0,5328.0,0.0,5328.0,-71.0,0.0,0.0,[],53.28,2.555514500000003,,,1.3754743065510249,2.2536979384122025,-0.5871291528850296,4.499377609130635,0.0,0.0,333,2013-05,1.3265460432241347,0.0,0.0
2013-05-02 20:00:00+00:00,2013-05-02 13:31:00+00:00,2013-05-02 20:00:00+00:00,[],0.023344019550475714,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 54.11}]",1.487145372101719,5328.0,1.487145372101719,5411.0,5328.0,5411.0,-1772.4854999999998,-1772.4854999999998,3638.5145,1,0,5411.0,0.0,5411.0,83.0,0.0,0.0,[],54.11,2.6385145000000025,,,1.386639753651742,2.272108825334273,-0.5871291528850296,4.499377609130635,0.0,0.0,334,2013-05,1.3246265896242637,0.0,0.0
2013-05-03 20:00:00+00:00,2013-05-03 13:31:00+00:00,2013-05-03 20:00:00+00:00,[],0.012092847232022752,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 54.550000000000004}]",1.4813247850076354,5411.0,1.4813247850076354,5455.0,5411.0,5455.0,-1772.4854999999998,-1772.4854999999998,3682.5145,1,0,5455.0,0.0,5455.0,44.0,0.0,0.0,[],54.550000000000004,2.682514500000002,,,1.3914455764756881,2.279984605281168,-0.5871291528850296,4.499377609130635,0.0,0.0,335,2013-05,1.3226486920908542,0.0,0.0
2013-05-06 20:00:00+00:00,2013-05-06 13:31:00+00:00,2013-05-06 20:00:00+00:00,[],0.13441902265422145,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 59.5}]",1.4242918845643742,5455.0,1.4242918845643742,5950.0,5455.0,5950.0,-1772.4854999999998,-1772.4854999999998,4177.5145,1,0,5950.0,0.0,5950.0,495.0,0.0,0.0,[],59.5,3.177514500000002,,,1.460649505388883,2.401669975168426,-0.5871291528850296,4.499377609130635,0.0,0.0,336,2013-05,1.3252532996941633,0.0,0.0
2013-05-07 20:00:00+00:00,2013-05-07 13:31:00+00:00,2013-05-07 20:00:00+00:00,[],-0.09551133814137569,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 55.51}]",1.469095857644585,5950.0,1.469095857644585,5551.0,5950.0,5551.0,-1772.4854999999998,-1772.4854999999998,3778.5145,1,0,5551.0,0.0,5551.0,-399.0,0.0,0.0,[],55.51,2.7785145000000018,,,1.4013319314923771,2.2972941731865872,-0.5871291528850296,4.499377609130635,0.0,0.0,337,2013-05,1.3262850763752472,0.0,0.0
2013-05-08 20:00:00+00:00,2013-05-08 13:31:00+00:00,2013-05-08 20:00:00+00:00,[],0.007304457876236903,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 55.786}]",1.4656942138761195,5551.0,1.4656942138761195,5578.6,5551.0,5578.6,-1772.4854999999998,-1772.4854999999998,3806.1145000000006,1,0,5578.6,0.0,5578.6,27.600000000000364,0.0,0.0,[],55.786,2.8061145000000023,,,1.4033758357455066,2.30063475136122,-0.5871291528850296,4.499377609130635,0.0,0.0,338,2013-05,1.3243158338251175,0.0,0.0
2013-05-09 20:00:00+00:00,2013-05-09 13:31:00+00:00,2013-05-09 20:00:00+00:00,[],0.3576876102912827,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 69.4}]",1.3430054235938766,5578.6,1.3430054235938766,6940.000000000001,5578.6,6940.000000000001,-1772.4854999999998,-1772.4854999999998,5167.514500000001,1,0,6940.000000000001,0.0,6940.000000000001,1361.4000000000005,0.0,0.0,[],69.4,4.167514500000004,,,1.5621545530727723,2.6268702066726095,-0.5871291528850296,4.499377609130635,0.0,0.0,339,2013-05,1.356410076111146,0.0,0.0
2013-05-10 20:00:00+00:00,2013-05-10 13:31:00+00:00,2013-05-10 20:00:00+00:00,[],0.14250564754099848,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 76.764}]",1.3002220814681513,6940.000000000001,1.3002220814681513,7676.4,6940.000000000001,7676.4,-1772.4854999999998,-1772.4854999999998,5903.9145,1,0,7676.4,0.0,7676.4,736.3999999999987,0.0,0.0,[],76.764,4.9039145000000035,,,1.631928511609626,2.7541388034099303,-0.5871291528850296,4.499377609130635,0.0,0.0,340,2013-05,1.3593192773367302,0.0,0.0
2013-05-13 20:00:00+00:00,2013-05-13 13:31:00+00:00,2013-05-13 20:00:00+00:00,[],0.18692682626078017,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 87.8}]",1.2529406824630902,7676.4,1.2529406824630902,8780.0,7676.4,8780.0,-1772.4854999999998,-1772.4854999999998,7007.5145,1,0,8780.0,0.0,8780.0,1103.6000000000004,0.0,0.0,[],87.8,6.0075145000000045,,,1.72040153737064,2.921856211252694,-0.5871291528850296,4.499377609130635,0.0,0.0,341,2013-05,1.3659288214722283,0.0,0.0
2013-05-14 20:00:00+00:00,2013-05-14 13:31:00+00:00,2013-05-14 20:00:00+00:00,[],-0.06507300127598736,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 83.24}]",1.270545917283706,8780.0,1.270545917283706,8324.0,8780.0,8324.0,-1772.4854999999998,-1772.4854999999998,6551.5145,1,0,8324.0,0.0,8324.0,-456.0,0.0,0.0,[],83.24,5.551514500000004,,,1.6808954684527544,2.8509882107214137,-0.5871291528850296,4.499377609130635,0.0,0.0,342,2013-05,1.3654188335649504,0.0,0.0
2013-05-15 20:00:00+00:00,2013-05-15 13:31:00+00:00,2013-05-15 20:00:00+00:00,[],0.02445236135858364,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 84.842}]",1.2640883339122961,8324.0,1.2640883339122961,8484.2,8324.0,8484.2,-1772.4854999999998,-1772.4854999999998,6711.714500000001,1,0,8484.2,0.0,8484.2,160.20000000000073,0.0,0.0,[],84.842,5.711714500000005,,,1.6915482770148336,2.8691778041285376,-0.5871291528850296,4.499377609130635,0.0,0.0,343,2013-05,1.3634845845036148,0.0,0.0
2013-05-16 20:00:00+00:00,2013-05-16 13:31:00+00:00,2013-05-16 20:00:00+00:00,[],0.11034438368914534,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 92.248}]",1.2378436256279843,8484.2,1.2378436256279843,9224.800000000001,8484.2,9224.800000000001,-1772.4854999999998,-1772.4854999999998,7452.314500000001,1,0,9224.800000000001,0.0,9224.800000000001,740.6000000000004,0.0,0.0,[],92.248,6.452314500000005,,,1.744939192243125,2.9657085926141464,-0.5871291528850296,4.499377609130635,0.0,0.0,344,2013-05,1.3642475540106693,0.0,0.0
2013-05-17 20:00:00+00:00,2013-05-17 13:31:00+00:00,2013-05-17 20:00:00+00:00,[],-0.010037150203470513,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 91.5}]",1.2402551021756718,9224.800000000001,1.2402551021756718,9150.0,9224.800000000001,9150.0,-1772.4854999999998,-1772.4854999999998,7377.5145,1,0,9150.0,0.0,9150.0,-74.80000000000109,0.0,0.0,[],91.5,6.377514500000004,,,1.7369042237857644,2.952091308918768,-0.5871291528850296,4.499377609130635,0.0,0.0,345,2013-05,1.3623649621856366,0.0,0.0
2013-05-20 20:00:00+00:00,2013-05-20 13:31:00+00:00,2013-05-20 20:00:00+00:00,[],-0.02114533288955256,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 89.94}]",1.2454451209645843,9150.0,1.2454451209645843,8994.0,9150.0,8994.0,-1772.4854999999998,-1772.4854999999998,7221.5145,1,0,8994.0,0.0,8994.0,-156.0,0.0,0.0,[],89.94,6.221514500000003,,,1.7227628959835757,2.927837147144578,-0.5871291528850296,4.499377609130635,0.0,0.0,346,2013-05,1.360638661045843,0.0,0.0
2013-05-21 20:00:00+00:00,2013-05-21 13:31:00+00:00,2013-05-21 20:00:00+00:00,[],-0.03254165036987744,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 87.59}]",1.2537009692028835,8994.0,1.2537009692028835,8759.0,8994.0,8759.0,-1772.4854999999998,-1772.4854999999998,6986.5145,1,0,8759.0,0.0,8759.0,-235.0,0.0,0.0,[],87.59,5.986514500000003,,,1.7023058684222143,2.8923149495122353,-0.5871291528850296,4.499377609130635,0.0,0.0,347,2013-05,1.3591388481965834,0.0,0.0
2013-05-22 20:00:00+00:00,2013-05-22 13:31:00+00:00,2013-05-22 20:00:00+00:00,[],-0.005009651092830358,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 87.24}]",1.2549783216304877,8759.0,1.2549783216304877,8724.0,8759.0,8724.0,-1772.4854999999998,-1772.4854999999998,6951.5145,1,0,8724.0,0.0,8724.0,-35.0,0.0,0.0,[],87.24,5.951514500000003,,,1.697125190678966,2.8835737855379895,-0.5871291528850296,4.499377609130635,0.0,0.0,348,2013-05,1.3572327453745083,0.0,0.0
2013-05-23 20:00:00+00:00,2013-05-23 13:31:00+00:00,2013-05-23 20:00:00+00:00,[],0.07897559589352787,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 92.73}]",1.2363151887780497,8724.0,1.2363151887780497,9273.0,8724.0,9273.0,-1772.4854999999998,-1772.4854999999998,7500.5145,1,0,9273.0,0.0,9273.0,549.0,0.0,0.0,[],92.73,6.500514500000002,,,1.7351129616052605,2.950931056209813,-0.5871291528850296,4.499377609130635,0.0,0.0,349,2013-05,1.3565798366130162,0.0,0.0
2013-05-24 20:00:00+00:00,2013-05-24 13:31:00+00:00,2013-05-24 20:00:00+00:00,[],0.05799602147292693,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 97.08}]",1.2233611317829487,9273.0,1.2233611317829487,9708.0,9273.0,9708.0,-1772.4854999999998,-1772.4854999999998,7935.5145,1,0,9708.0,0.0,9708.0,435.0,0.0,0.0,[],97.08,6.935514500000002,,,1.7626465100144266,2.9991373669192116,-0.5871291528850296,4.499377609130635,0.0,0.0,350,2013-05,1.3552639068400967,0.0,0.0
2013-05-28 20:00:00+00:00,2013-05-28 13:31:00+00:00,2013-05-28 20:00:00+00:00,[],0.16702130655800573,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 110.334}]",1.1913942192210067,9708.0,1.1913942192210067,11033.4,9708.0,11033.4,-1772.4854999999998,-1772.4854999999998,9260.914499999999,1,0,11033.4,0.0,11033.4,1325.3999999999987,0.0,0.0,[],110.334,8.260914500000002,,,1.839818563003322,3.145624116026657,-0.5871291528850296,4.499377609130635,0.0,0.0,351,2013-05,1.359893923728825,0.0,0.0
2013-05-29 20:00:00+00:00,2013-05-29 13:31:00+00:00,2013-05-29 20:00:00+00:00,[],-0.06160298748034021,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 104.629}]",1.2039586834436955,11033.4,1.2039586834436955,10462.9,11033.4,10462.9,-1772.4854999999998,-1772.4854999999998,8690.414499999999,1,0,10462.9,0.0,10462.9,-570.5,0.0,0.0,[],104.629,7.690414500000001,,,1.8029440613180718,3.0790025830506744,-0.5871291528850296,4.499377609130635,0.0,0.0,352,2013-05,1.359303465337761,0.0,0.0
2013-05-30 20:00:00+00:00,2013-05-30 13:31:00+00:00,2013-05-30 20:00:00+00:00,[],0.003693724850523772,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 104.95}]",1.2032080886767227,10462.9,1.2032080886767227,10495.0,10462.9,10495.0,-1772.4854999999998,-1772.4854999999998,8722.514500000001,1,0,10495.0,0.0,10495.0,32.10000000000218,0.0,0.0,[],104.95,7.722514500000003,,,1.8023257055179078,3.0779558488155274,-0.5871291528850296,4.499377609130635,0.0,0.0,353,2013-05,1.357380829516737,0.0,0.0
2013-05-31 20:00:00+00:00,2013-05-31 13:31:00+00:00,2013-05-31 20:00:00+00:00,[],-0.08243035881453686,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 97.76}]",1.2214633958619054,10495.0,1.2214633958619054,9776.0,10495.0,9776.0,-1772.4854999999998,-1772.4854999999998,8003.5145,1,0,9776.0,0.0,9776.0,-719.0000000000009,0.0,0.0,[],97.76,7.003514500000001,,,1.753612613426368,2.9882244139195544,-0.5871291528850296,4.499377609130635,0.0,0.0,354,2013-05,1.357684274383405,0.0,0.0
2013-06-03 20:00:00+00:00,2013-06-03 13:31:00+00:00,2013-06-03 20:00:00+00:00,[],-0.06459662189654303,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 92.59}]",1.2367571050587025,9776.0,1.2367571050587025,9259.0,9776.0,9259.0,-1772.4854999999998,-1772.4854999999998,7486.5145,1,0,9259.0,0.0,9259.0,-517.0,0.0,0.0,[],92.59,6.486514500000002,,,1.7155109323473008,2.9195564090926105,-0.5871291528850296,4.499377609130635,0.0,0.0,355,2013-06,1.357199826108986,0.0,0.0
2013-06-04 20:00:00+00:00,2013-06-04 13:31:00+00:00,2013-06-04 20:00:00+00:00,[],0.030054039166023117,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 94.84}]",1.2298492079603818,9259.0,1.2298492079603818,9484.0,9259.0,9484.0,-1772.4854999999998,-1772.4854999999998,7711.5145,1,0,9484.0,0.0,9484.0,225.0,0.0,0.0,[],94.84,6.711514500000002,,,1.7286594983732568,2.9421673248972615,-0.5871291528850296,4.499377609130635,0.0,0.0,356,2013-06,1.3554000687383378,0.0,0.0
2013-06-05 20:00:00+00:00,2013-06-05 13:31:00+00:00,2013-06-05 20:00:00+00:00,[],0.006872839310617884,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 95.37}]",1.2282802743172159,9484.0,1.2282802743172159,9537.0,9484.0,9537.0,-1772.4854999999998,-1772.4854999999998,7764.5145,1,0,9537.0,0.0,9537.0,53.0,0.0,0.0,[],95.37,6.7645145000000015,,,1.7298259213515554,2.944144289213635,-0.5871291528850296,4.499377609130635,0.0,0.0,357,2013-06,1.3534966115367453,0.0,0.0
2013-06-06 20:00:00+00:00,2013-06-06 13:31:00+00:00,2013-06-06 20:00:00+00:00,[],0.025500628532537428,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 97.35000000000001}]",1.2226037390575553,9537.0,1.2226037390575553,9735.0,9537.0,9735.0,-1772.4854999999998,-1772.4854999999998,7962.5145,1,0,9735.0,0.0,9735.0,198.0,0.0,0.0,[],97.35000000000001,6.962514500000002,,,1.7406076202344836,2.962632961077053,-0.5871291528850296,4.499377609130635,0.0,0.0,358,2013-06,1.3516680479508854,0.0,0.0
2013-06-07 20:00:00+00:00,2013-06-07 13:31:00+00:00,2013-06-07 20:00:00+00:00,[],0.05890099164026652,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 102.04}]",1.2102214851199034,9735.0,1.2102214851199034,10204.0,9735.0,10204.0,-1772.4854999999998,-1772.4854999999998,8431.514500000001,1,0,10204.0,0.0,10204.0,469.0000000000009,0.0,0.0,[],102.04,7.431514500000002,,,1.767983297431177,3.0106402889369708,-0.5871291528850296,4.499377609130635,0.0,0.0,359,2013-06,1.3504175648691663,0.0,0.0
